Date,Open,High,Low,Close,Adj Close,Volume
2013-11-12,419.406005859375,421.7439880371094,416.2879943847656,417.41900634765625,282.4331359863281,635800.0
2013-11-13,415.0,419.86199951171875,415.0,416.73699951171875,281.9715881347656,373896.0
2013-11-14,419.125,421.8059997558594,418.75,419.2250061035156,283.6550598144531,292304.0
2013-11-18,422.5379943847656,426.25,422.5379943847656,425.0379943847656,287.58819580078125,549504.0
2013-11-19,425.125,430.98699951171875,424.8940124511719,430.45001220703125,291.2500915527344,578200.0
2013-11-20,427.5,430.0,424.375,425.29998779296875,287.7655334472656,234288.0
2013-11-21,425.25,425.25,414.5060119628906,418.41900634765625,283.1097106933594,368064.0
2013-11-22,415.63800048828125,421.56201171875,415.63800048828125,418.6629943847656,283.2747802734375,233392.0
2013-11-25,418.625,422.3940124511719,413.68798828125,415.95001220703125,281.4391174316406,958416.0
2013-11-26,414.375,418.5559997558594,411.656005859375,414.8689880371094,280.70770263671875,636552.0
2013-11-27,415.0,416.625,411.25,411.95599365234375,278.7367248535156,144912.0
2013-11-28,412.125,416.6189880371094,406.375,415.4939880371094,281.130615234375,5930520.0
2013-11-29,413.75,420.75,413.75,419.18798828125,283.6300048828125,361016.0
2013-12-02,419.25,421.73699951171875,416.04998779296875,417.3059997558594,282.3566589355469,436856.0
2013-12-03,415.5,419.92498779296875,415.5,418.5559997558594,283.2024230957031,691616.0
2013-12-04,418.625,423.2879943847656,417.3500061035156,420.625,284.60235595703125,531336.0
2013-12-05,421.9129943847656,424.58099365234375,418.093994140625,418.8940124511719,283.43109130859375,367472.0
2013-12-06,418.75,418.75,415.0,415.82501220703125,281.35455322265625,1148552.0
2013-12-09,418.75,423.0,415.31201171875,417.1809997558594,282.27203369140625,233248.0
2013-12-10,413.75,423.70599365234375,413.75,421.2879943847656,285.0509338378906,627960.0
2013-12-11,420.125,422.375,417.75,421.42498779296875,285.1435852050781,683936.0
2013-12-12,421.25,423.1440124511719,418.75,420.42498779296875,284.4670104980469,237896.0
2013-12-13,419.0,422.5,418.125,421.7309875488281,285.35064697265625,479264.0
2013-12-16,421.25,432.5,419.32501220703125,431.2309875488281,291.77850341796875,1017992.0
2013-12-17,430.54400634765625,435.3999938964844,430.54400634765625,432.0559997558594,292.33673095703125,848608.0
2013-12-18,431.31201171875,433.75,431.0,432.2250061035156,292.45111083984375,567848.0
2013-12-19,432.375,442.5,431.9750061035156,439.3059997558594,297.2422180175781,667448.0
2013-12-20,438.625,446.23699951171875,438.625,444.0379943847656,300.4439697265625,536208.0
2013-12-23,437.75,442.2749938964844,432.875,433.58099365234375,293.36859130859375,602592.0
2013-12-24,435.5,437.75,433.17498779296875,435.79400634765625,294.8659362792969,562904.0
2013-12-26,435.625,441.25,435.26300048828125,439.4440002441406,297.33563232421875,437424.0
2013-12-27,441.375,446.25,440.66900634765625,445.281005859375,301.2850341796875,684040.0
2013-12-30,444.5,446.875,434.6499938964844,437.70599365234375,296.15960693359375,612376.0
2013-12-31,438.125,439.9750061035156,435.0,435.68798828125,294.7942199707031,343776.0
2014-01-01,436.375,437.125,432.67498779296875,433.29998779296875,293.178466796875,188704.0
2014-01-02,433.29998779296875,438.42498779296875,433.1189880371094,434.343994140625,293.8848571777344,293352.0
2014-01-03,433.875,446.5060119628906,432.0,445.6809997558594,301.5556640625,638312.0
2014-01-06,447.5,447.625,433.75,439.2749938964844,297.22125244140625,588096.0
2014-01-07,438.75,440.281005859375,430.875,432.17498779296875,292.4172668457031,321008.0
2014-01-08,433.25,434.25,427.6059875488281,428.56201171875,289.9726257324219,335448.0
2014-01-09,429.45001220703125,435.2439880371094,427.1629943847656,431.3810119628906,291.8800048828125,728792.0
2014-01-10,436.75,446.8999938964844,431.125,443.61199951171875,300.1557312011719,3959960.0
2014-01-13,446.5,459.29998779296875,446.5,458.2120056152344,310.0343322753906,1606272.0
2014-01-14,454.5,462.1629943847656,454.5,461.1059875488281,311.9924621582031,471992.0
2014-01-15,460.63800048828125,465.38800048828125,459.75,463.8190002441406,313.828125,1099544.0
2014-01-16,463.0,467.125,461.875,465.5870056152344,315.0244140625,1296312.0
2014-01-17,465.625,469.98699951171875,465.38800048828125,466.0060119628906,315.30792236328125,1105280.0
2014-01-20,464.0,470.0,463.0,468.73699951171875,317.15576171875,1470296.0
2014-01-21,468.125,471.31201171875,465.0,469.45599365234375,317.6422424316406,546848.0
2014-01-22,466.875,471.875,466.875,470.88800048828125,318.6111145019531,291344.0
2014-01-23,471.25,474.875,469.8370056152344,474.1000061035156,320.784423828125,489504.0
2014-01-24,471.1310119628906,474.75,469.3059997558594,469.8810119628906,317.9298095703125,281600.0
2014-01-27,464.75,471.25,464.75,466.57501220703125,315.6929016113281,228904.0
2014-01-28,464.7690124511719,464.7690124511719,458.875,459.625,310.9903869628906,148720.0
2014-01-29,458.73699951171875,467.98699951171875,457.07501220703125,464.70599365234375,314.4283447265625,378264.0
2014-01-30,462.031005859375,464.625,457.875,463.093994140625,313.3376159667969,241960.0
2014-01-31,463.0,467.1000061035156,451.625,462.4309997558594,312.8890075683594,282952.0
2014-02-03,460.625,461.56201171875,452.93798828125,453.5870056152344,306.905029296875,316024.0
2014-02-04,448.51300048828125,448.75,443.75,445.83099365234375,301.65716552734375,216232.0
2014-02-05,447.01300048828125,448.5,442.57501220703125,447.6940002441406,302.917724609375,241536.0
2014-02-06,445.8190002441406,447.98699951171875,442.593994140625,445.4309997558594,301.3865051269531,697808.0
2014-02-07,447.5,450.42498779296875,443.5060119628906,445.8370056152344,301.66119384765625,1381112.0
2014-02-10,446.2879943847656,448.0190124511719,444.4440002441406,446.06201171875,301.8134460449219,480000.0
2014-02-11,446.125,452.75,446.125,449.4750061035156,304.12274169921875,494952.0
2014-02-12,450.75,453.11199951171875,449.0,449.95001220703125,304.4441223144531,873992.0
2014-02-13,450.0,452.3500061035156,447.625,448.3059997558594,303.3318176269531,199768.0
2014-02-14,449.5,456.875,449.5,455.70001220703125,308.33465576171875,252280.0
2014-02-17,458.781005859375,459.625,456.25,457.781005859375,309.74273681640625,174424.0
2014-02-18,456.5,461.31201171875,456.38800048828125,460.0,311.244140625,1494552.0
2014-02-19,461.125,470.3810119628906,461.125,469.2439880371094,317.4988098144531,504304.0
2014-02-20,468.75,468.75,463.18798828125,464.2120056152344,314.0940856933594,160512.0
2014-02-21,466.0,469.375,466.0,468.9620056152344,317.3079833984375,125528.0
2014-02-24,468.125,469.375,466.25,468.843994140625,317.22808837890625,160248.0
2014-02-25,468.93798828125,473.75,468.93798828125,472.8370056152344,319.9299621582031,839408.0
2014-02-26,472.43798828125,476.125,471.5,475.4809875488281,321.7189025878906,230072.0
2014-02-28,472.375,479.01300048828125,472.375,477.5249938964844,323.10186767578125,206848.0
2014-03-03,477.875,480.8999938964844,472.51300048828125,474.1310119628906,320.805419921875,207568.0
2014-03-04,470.5,477.625,470.4620056152344,474.98699951171875,321.3846130371094,369464.0
2014-03-05,477.625,480.0,476.1809997558594,476.9129943847656,322.6878356933594,220016.0
2014-03-06,479.0,480.79400634765625,477.0870056152344,479.4620056152344,324.4124755859375,141928.0
2014-03-07,478.125,478.86199951171875,463.125,467.6189880371094,316.3992919921875,849016.0
2014-03-10,465.7690124511719,465.82501220703125,455.63800048828125,459.093994140625,310.6311340332031,366312.0
2014-03-11,458.375,463.3689880371094,453.75,459.093994140625,310.6311340332031,284648.0
2014-03-12,460.0,462.29998779296875,456.48699951171875,458.86199951171875,310.47418212890625,167080.0
2014-03-13,428.7749938964844,431.125,417.5,419.68798828125,283.9682922363281,3729768.0
2014-03-14,419.68798828125,425.125,417.66900634765625,423.6809997558594,286.6701354980469,577488.0
2014-03-18,424.7439880371094,426.6000061035156,417.75,418.656005859375,283.27008056640625,416072.0
2014-03-19,420.0,420.81201171875,405.0190124511719,408.9440002441406,276.69873046875,1188160.0
2014-03-20,409.375,418.625,409.0,412.875,279.35858154296875,674912.0
2014-03-21,416.25,417.125,408.8190002441406,413.156005859375,279.5486755371094,683072.0
2014-03-24,410.0,414.6189880371094,408.75,409.2560119628906,276.9098815917969,374728.0
2014-03-25,407.125,409.93798828125,405.625,406.45001220703125,275.0112609863281,287992.0
2014-03-26,408.1189880371094,408.93798828125,404.0,405.58099365234375,274.4233093261719,354968.0
2014-03-27,405.75,407.75,402.125,403.56201171875,273.0572204589844,281728.0
2014-03-28,404.031005859375,408.75,403.875,407.218994140625,275.5315856933594,369736.0
2014-03-31,409.375,413.0249938964844,403.781005859375,409.8559875488281,277.31585693359375,842176.0
2014-04-01,410.625,415.3559875488281,409.88800048828125,413.82501220703125,280.0013427734375,342640.0
2014-04-02,418.0,418.5690002441406,412.5,415.0249938964844,280.8132629394531,290048.0
2014-04-03,416.5,418.125,415.0,417.32501220703125,282.36944580078125,215352.0
2014-04-04,417.875,419.343994140625,412.875,414.43798828125,280.41607666015625,234872.0
2014-04-07,413.75,415.0,399.5,411.406005859375,278.36456298828125,188680.0
2014-04-09,412.5,412.5,403.875,406.63800048828125,275.1384582519531,789808.0
2014-04-10,408.0,408.0,398.32501220703125,400.82501220703125,271.2053527832031,424432.0
2014-04-11,398.781005859375,407.0,395.625,404.4809875488281,273.67901611328125,847968.0
2014-04-15,418.375,421.4750061035156,405.66900634765625,407.5559997558594,275.7596130371094,4027256.0
2014-04-16,407.125,407.125,393.75,394.54998779296875,266.95947265625,943632.0
2014-04-17,396.875,400.9939880371094,394.75,398.73699951171875,269.79254150390625,452344.0
2014-04-21,400.25,402.125,396.25,397.656005859375,269.0610656738281,276168.0
2014-04-22,397.42498779296875,400.0,392.875,393.73699951171875,266.409423828125,354312.0
2014-04-23,395.6629943847656,398.75,395.625,396.593994140625,268.342529296875,294896.0
2014-04-24,396.593994140625,396.593994140625,396.593994140625,396.593994140625,268.342529296875,0.0
2014-04-25,397.5,399.29998779296875,395.5870056152344,396.781005859375,268.46905517578125,224896.0
2014-04-28,396.5870056152344,399.125,396.5870056152344,397.2690124511719,268.79925537109375,205304.0
2014-04-29,396.56201171875,399.3810119628906,396.56201171875,397.32501220703125,268.837158203125,212240.0
2014-04-30,397.843994140625,398.875,396.1499938964844,397.1499938964844,268.7187194824219,2027872.0
2014-05-02,397.81201171875,405.531005859375,397.81201171875,402.4750061035156,272.32171630859375,230440.0
2014-05-05,398.75,403.9309997558594,396.38800048828125,397.0190124511719,268.6300964355469,206792.0
2014-05-06,396.93798828125,397.76300048828125,394.25,395.5190124511719,267.6152038574219,179576.0
2014-05-07,393.875,395.625,381.45599365234375,383.0559997558594,259.1824645996094,828040.0
2014-05-08,383.75,386.0,380.81201171875,382.8689880371094,259.0559387207031,403280.0
2014-05-09,382.8689880371094,390.0,381.91900634765625,388.17498779296875,262.6461181640625,332744.0
2014-05-12,390.0,398.7560119628906,388.11199951171875,397.23699951171875,268.777587890625,814272.0
2014-05-13,397.5060119628906,410.625,397.5060119628906,408.18798828125,276.1872253417969,594952.0
2014-05-14,404.375,407.6629943847656,402.25,405.86199951171875,274.6134338378906,270016.0
2014-05-15,405.656005859375,410.625,401.48699951171875,408.79998779296875,276.601318359375,351664.0
2014-05-16,409.375,417.17498779296875,382.6440124511719,397.2309875488281,268.7735290527344,979536.0
2014-05-19,400.125,400.125,375.625,377.843994140625,255.6559600830078,1809920.0
2014-05-20,381.63800048828125,391.625,379.91900634765625,389.8810119628906,263.8004150390625,475488.0
2014-05-21,389.625,394.73699951171875,387.1629943847656,393.83099365234375,266.47308349609375,271880.0
2014-05-22,394.43798828125,396.70599365234375,385.3810119628906,388.3999938964844,262.7983093261719,408296.0
2014-05-23,390.25,395.8999938964844,376.25,383.31201171875,259.3556823730469,595288.0
2014-05-26,385.625,388.6000061035156,381.7749938964844,386.7309875488281,261.6690368652344,379504.0
2014-05-27,387.5,394.75,387.5,391.73699951171875,265.05621337890625,371928.0
2014-05-28,391.25,398.5,390.4309997558594,396.5249938964844,268.29583740234375,256208.0
2014-05-29,380.0,380.0,364.375,365.5379943847656,277.41265869140625,3235240.0
2014-05-30,368.125,369.375,361.75,367.68798828125,279.0443115234375,7938336.0
2014-06-02,368.75,375.0,368.75,374.18798828125,283.9772644042969,780920.0
2014-06-03,375.281005859375,379.51300048828125,371.95599365234375,376.92498779296875,286.054443359375,504840.0
2014-06-04,376.25,378.01300048828125,369.76300048828125,374.2120056152344,283.9955139160156,602208.0
2014-06-05,374.156005859375,382.8999938964844,370.875,379.7439880371094,288.19384765625,705080.0
2014-06-06,376.125,376.57501220703125,369.5190124511719,374.9750061035156,284.5745849609375,1203712.0
2014-06-09,376.26300048828125,376.875,372.25,373.2120056152344,283.23663330078125,605856.0
2014-06-10,374.875,385.1059875488281,374.875,383.3999938964844,290.9684143066406,603144.0
2014-06-11,387.375,406.875,387.375,397.343994140625,301.55078125,1966432.0
2014-06-12,409.5,412.25,390.08099365234375,395.82501220703125,300.3979797363281,2187432.0
2014-06-13,398.25,400.625,391.5190124511719,397.70599365234375,301.8255310058594,773304.0
2014-06-16,399.0,407.25,397.625,405.2749938964844,307.5697021484375,674072.0
2014-06-17,406.875,408.125,402.36199951171875,405.906005859375,308.048583984375,370600.0
2014-06-18,407.375,409.25,401.95001220703125,405.5690002441406,307.7928771972656,617072.0
2014-06-19,406.0,415.31201171875,405.75,414.04998779296875,314.2292175292969,695512.0
2014-06-20,415.0,416.875,412.781005859375,414.45001220703125,314.5328369140625,429552.0
2014-06-23,414.0,414.0,402.75,403.8810119628906,306.5118103027344,375224.0
2014-06-24,404.0,404.29998779296875,399.2879943847656,401.2879943847656,304.5439453125,702936.0
2014-06-25,405.26300048828125,405.26300048828125,400.86199951171875,401.6000061035156,304.7807312011719,743240.0
2014-06-26,401.375,403.75,397.3810119628906,398.67498779296875,302.5608825683594,641240.0
2014-06-27,398.25,404.125,397.5,402.7439880371094,305.64886474609375,407640.0
2014-06-30,401.93798828125,407.375,401.6000061035156,405.8059997558594,307.97271728515625,329000.0
2014-07-01,405.75,406.8689880371094,401.25,402.718994140625,305.6299743652344,325752.0
2014-07-02,402.51300048828125,405.625,400.125,402.31201171875,305.3210754394531,236472.0
2014-07-03,401.8500061035156,403.75,400.75,401.343994140625,304.5863952636719,368168.0
2014-07-04,401.0,406.1000061035156,400.625,404.8940124511719,307.2806091308594,269368.0
2014-07-07,406.9440002441406,419.875,406.9440002441406,417.968994140625,317.2034606933594,785608.0
2014-07-08,418.125,425.51300048828125,413.13800048828125,416.7250061035156,316.25927734375,707184.0
2014-07-09,417.625,422.75,411.3059997558594,413.0379943847656,313.461181640625,384168.0
2014-07-10,413.75,422.125,406.875,411.61199951171875,312.3789978027344,757856.0
2014-07-11,426.25,428.66900634765625,413.125,415.7250061035156,315.5003967285156,1579472.0
2014-07-14,416.25,416.25,398.5249938964844,403.375,306.1277770996094,637280.0
2014-07-15,406.25,407.3689880371094,402.25,403.1809997558594,305.9806213378906,410392.0
2014-07-16,403.75,405.75,400.95001220703125,403.67498779296875,306.35540771484375,418280.0
2014-07-17,403.875,417.8559875488281,403.875,405.4129943847656,307.6744384765625,346184.0
2014-07-18,405.0,409.125,405.0,406.6499938964844,308.6132507324219,219888.0
2014-07-21,406.25,409.375,399.1059875488281,400.8059997558594,304.17816162109375,372528.0
2014-07-22,400.75,406.25,400.031005859375,404.38800048828125,306.896484375,338256.0
2014-07-23,405.625,419.0,405.625,418.375,317.5115661621094,540472.0
2014-07-24,418.5,423.3559875488281,415.25,422.281005859375,320.4759216308594,343064.0
2014-07-25,422.75,423.75,413.25,419.04400634765625,318.019287109375,311608.0
2014-07-28,418.75,423.25,415.625,420.79998779296875,319.3519287109375,188280.0
2014-07-30,424.07501220703125,424.07501220703125,418.75,421.0060119628906,319.50823974609375,395424.0
2014-07-31,421.18798828125,424.08099365234375,418.2309875488281,420.7120056152344,319.2851257324219,209768.0
2014-08-01,420.0,423.75,416.5,417.54400634765625,316.8808898925781,291936.0
2014-08-04,418.875,435.25,418.875,432.82501220703125,328.4778747558594,1008640.0
2014-08-05,433.125,439.375,433.125,438.031005859375,332.42877197265625,533112.0
2014-08-06,440.0379943847656,450.56201171875,440.0,446.8370056152344,339.1117858886719,1017840.0
2014-08-07,437.5,442.75,437.5,439.3190002441406,333.40625,577152.0
2014-08-08,436.8810119628906,440.0,434.4440002441406,435.04400634765625,330.1618957519531,286136.0
2014-08-11,438.43798828125,447.875,438.43798828125,446.656005859375,338.97442626953125,231072.0
2014-08-12,448.875,449.375,443.125,447.04998779296875,339.2734680175781,207704.0
2014-08-13,445.875,452.25,444.5,449.88800048828125,341.42730712890625,360104.0
2014-08-14,450.0,452.81201171875,448.57501220703125,450.468994140625,341.86822509765625,202616.0
2014-08-18,450.0,451.125,443.75,444.8059997558594,337.5704345703125,199248.0
2014-08-19,444.375,448.3500061035156,441.25,443.88800048828125,336.8737487792969,237920.0
2014-08-20,443.906005859375,447.968994140625,443.3190002441406,444.06201171875,337.005859375,133560.0
2014-08-21,443.76300048828125,445.125,441.375,442.8689880371094,336.1004638671875,180592.0
2014-08-22,443.5,450.8689880371094,443.4129943847656,450.156005859375,341.6306457519531,1380776.0
2014-08-25,450.625,453.75,445.156005859375,452.68798828125,343.55224609375,230048.0
2014-08-26,453.375,454.625,449.81201171875,452.57501220703125,343.46649169921875,245376.0
2014-08-27,453.125,456.093994140625,450.25,454.093994140625,344.6192626953125,242384.0
2014-08-28,454.375,454.375,446.0,449.25,340.94305419921875,155152.0
2014-09-01,450.656005859375,451.9309997558594,448.1440124511719,450.42498779296875,341.8347473144531,136264.0
2014-09-02,449.5,452.875,444.56201171875,451.4440002441406,342.608154296875,710336.0
2014-09-03,450.0,467.5,450.0,466.82501220703125,354.28106689453125,848912.0
2014-09-04,466.25,466.25,461.91900634765625,463.5060119628906,351.76220703125,213144.0
2014-09-05,465.25,474.1189880371094,463.75,466.2879943847656,353.87347412109375,403160.0
2014-09-08,467.5,474.0,466.25,472.29400634765625,358.4316101074219,189184.0
2014-09-09,468.75,469.42498779296875,465.1809997558594,467.1000061035156,354.48968505859375,341168.0
2014-09-10,464.98699951171875,464.98699951171875,457.9309997558594,458.51300048828125,347.972900390625,391384.0
2014-09-11,459.375,462.45001220703125,454.156005859375,460.45599365234375,349.4474792480469,186696.0
2014-09-12,461.25,463.7309875488281,456.70599365234375,459.04400634765625,348.3758850097656,214144.0
2014-09-15,458.75,459.31201171875,453.75,455.3689880371094,345.5868835449219,597016.0
2014-09-16,458.75,460.8999938964844,453.3500061035156,457.0690002441406,346.8769836425781,666472.0
2014-09-17,459.3999938964844,468.23699951171875,459.0,467.54998779296875,354.8312683105469,321912.0
2014-09-18,460.5,466.25,457.13800048828125,462.48699951171875,350.98883056640625,530784.0
2014-09-19,462.5,471.16900634765625,460.13800048828125,462.6809997558594,351.1360778808594,1056752.0
2014-09-22,460.625,461.7120056152344,454.125,456.3689880371094,346.34576416015625,351712.0
2014-09-23,456.875,460.625,449.26300048828125,451.6000061035156,342.7265930175781,1245664.0
2014-09-24,451.875,458.95599365234375,450.31201171875,456.17498779296875,346.19854736328125,459008.0
2014-09-25,457.5,463.125,455.76300048828125,461.70599365234375,350.3961486816406,518848.0
2014-09-26,461.0,464.86199951171875,457.45001220703125,460.1499938964844,349.2152099609375,590368.0
2014-09-29,461.25,470.5,460.5,468.88800048828125,355.8467102050781,301152.0
2014-09-30,468.75,469.73699951171875,463.0,468.45599365234375,355.5188293457031,694216.0
2014-10-01,468.75,482.48699951171875,467.6189880371094,480.8999938964844,364.9627990722656,569984.0
2014-10-07,471.25,486.5060119628906,471.23699951171875,478.7879943847656,363.35992431640625,1314464.0
2014-10-08,471.75,475.0,455.406005859375,456.2749938964844,346.2744445800781,1312432.0
2014-10-09,462.5,464.23699951171875,453.75,455.6940002441406,345.83349609375,1619712.0
2014-10-10,460.625,488.57501220703125,450.0,486.1189880371094,368.923583984375,5176240.0
2014-10-13,487.25,498.25,486.25,492.9309997558594,374.09332275390625,1388520.0
2014-10-14,495.18798828125,496.23699951171875,487.6440124511719,489.83099365234375,371.74066162109375,595344.0
2014-10-15,489.83099365234375,489.83099365234375,489.83099365234375,489.83099365234375,371.74066162109375,0.0
2014-10-16,488.625,492.1189880371094,481.875,483.20001220703125,390.6328430175781,483024.0
2014-10-17,483.25,490.0,479.98699951171875,481.7309875488281,389.4452209472656,398840.0
2014-10-20,483.5,486.0,475.43798828125,476.5,385.21630859375,404864.0
2014-10-21,481.25,481.25,464.75,471.7749938964844,381.3965148925781,568848.0
2014-10-22,475.13800048828125,476.343994140625,472.5,474.3370056152344,383.46771240234375,260816.0
2014-10-27,479.75,479.75,473.218994140625,475.3810119628906,384.311767578125,186096.0
2014-10-28,468.88800048828125,476.68798828125,468.88800048828125,474.2560119628906,383.4022216796875,208832.0
2014-10-29,475.5060119628906,486.75,475.5060119628906,484.906005859375,392.01202392578125,223984.0
2014-10-30,486.25,497.3810119628906,486.25,493.2690124511719,398.77288818359375,575216.0
2014-10-31,496.6310119628906,508.75,496.6310119628906,506.4309997558594,409.4134521484375,670704.0
2014-11-03,509.375,513.5560302734375,504.3500061035156,510.56201171875,412.7530212402344,501784.0
2014-11-05,509.98699951171875,519.2940063476562,507.16900634765625,515.75,416.9471740722656,586104.0
2014-11-07,515.75,522.9310302734375,514.5369873046875,521.0880126953125,421.2625732421875,494728.0
2014-11-10,521.125,522.6690063476562,517.7750244140625,521.2750244140625,421.41375732421875,244552.0
2014-11-11,520.68798828125,520.68798828125,513.6060180664062,515.5689697265625,416.8008117675781,260144.0
2014-11-12,515.1380004882812,518.75,512.625,513.5560302734375,415.17352294921875,226352.0
2014-11-13,513.875,525.0,513.875,522.6380004882812,422.5156555175781,330824.0
2014-11-14,523.8809814453125,526.1810302734375,522.0189819335938,523.5440063476562,423.2480773925781,354792.0
2014-11-17,522.5,528.125,518.6690063476562,526.0999755859375,425.31439208984375,393088.0
2014-11-18,527.5,528.125,521.2750244140625,522.1119995117188,422.09039306640625,231416.0
2014-11-19,522.75,524.5,517.7369995117188,522.468994140625,422.3789978027344,242744.0
2014-11-20,522.75,529.0499877929688,522.75,527.7130126953125,426.618408203125,280168.0
2014-11-21,525.125,525.125,515.9810180664062,518.2630004882812,418.978759765625,438376.0
2014-11-24,525.0,535.0,523.25,534.2369995117188,431.8926086425781,837328.0
2014-11-25,537.2130126953125,539.968994140625,531.125,537.8939819335938,434.8490295410156,669552.0
2014-11-26,538.125,538.875,534.375,537.2059936523438,434.2928466796875,494440.0
2014-11-27,539.75,547.125,538.8690185546875,545.8619995117188,441.2905578613281,1013392.0
2014-11-28,547.125,549.875,543.125,544.906005859375,440.5177917480469,1059968.0
2014-12-01,548.5,550.125,536.5130004882812,543.843994140625,439.6591796875,1917936.0
2014-12-02,541.25,541.25,529.0,531.9869995117188,430.0736083984375,1181984.0
2014-12-03,525.9500122070312,532.9869995117188,521.2000122070312,530.6500244140625,428.9927978515625,444820.0
2014-12-04,531.25,536.1380004882812,524.75,525.5750122070312,424.8900451660156,393856.0
2014-12-05,526.7999877929688,528.5,515.0130004882812,517.4249877929688,418.30126953125,542284.0
2014-12-08,503.0,504.25,489.625,492.1499938964844,397.8682556152344,8864444.0
2014-12-09,496.25,496.5,488.13800048828125,491.20001220703125,397.1002197265625,678032.0
2014-12-10,491.25,496.20001220703125,490.125,490.92498779296875,396.8779296875,1244168.0
2014-12-11,490.0,490.0,478.98699951171875,480.20001220703125,388.2075500488281,1458448.0
2014-12-12,483.06201171875,490.0,479.75,484.7879943847656,391.9165954589844,700288.0
2014-12-15,477.3500061035156,489.11199951171875,476.5,481.07501220703125,388.9148864746094,681828.0
2014-12-16,481.25,488.0,481.25,484.4129943847656,391.61346435546875,634884.0
2014-12-17,480.25,489.0,474.5,485.11199951171875,392.1785888671875,815384.0
2014-12-18,487.13800048828125,495.0,486.5,491.57501220703125,397.4034423828125,635004.0
2014-12-19,497.54998779296875,501.7749938964844,496.43798828125,500.4750061035156,404.5984191894531,4606736.0
2014-12-22,500.56201171875,502.13800048828125,493.7879943847656,499.25,403.60809326171875,2020052.0
2014-12-23,500.0,505.25,491.07501220703125,492.7749938964844,398.37353515625,273344.0
2014-12-24,492.92498779296875,496.25,479.43798828125,483.51300048828125,390.8858642578125,588992.0
2014-12-26,485.5,489.73699951171875,483.0,487.5870056152344,394.17938232421875,215352.0
2014-12-29,488.0249938964844,493.0,488.0249938964844,489.95001220703125,396.0897521972656,407920.0
2014-12-30,491.25,493.5,489.31201171875,491.6000061035156,397.4235534667969,177604.0
2014-12-31,489.75,494.75,487.75,492.79998779296875,398.39373779296875,3768880.0
2015-01-01,491.95001220703125,495.29998779296875,489.36199951171875,493.95001220703125,399.323486328125,152124.0
2015-01-02,493.75,504.8999938964844,493.4750061035156,503.36199951171875,406.9324035644531,244044.0
2015-01-05,503.67498779296875,507.4129943847656,494.4129943847656,499.1499938964844,403.52728271484375,329496.0
2015-01-06,496.2250061035156,497.0,483.75,489.2120056152344,395.49310302734375,886344.0
2015-01-07,489.2749938964844,493.82501220703125,487.5,491.20001220703125,397.1002197265625,3098952.0
2015-01-08,495.625,499.2120056152344,487.75,493.63800048828125,399.0711669921875,3151456.0
2015-01-09,496.25,527.0,478.5249938964844,518.4000244140625,419.08953857421875,4515468.0
2015-01-12,523.7630004882812,529.75,519.06201171875,528.68798828125,427.4066162109375,886260.0
2015-01-13,528.5999755859375,528.5999755859375,518.7869873046875,521.81201171875,421.847900390625,372860.0
2015-01-14,523.75,533.75,523.2249755859375,532.2000122070312,430.245849609375,613040.0
2015-01-15,536.0,538.2249755859375,528.625,533.4869995117188,431.2862854003906,478052.0
2015-01-16,535.0499877929688,536.8380126953125,527.5,528.5369873046875,427.2845764160156,272456.0
2015-01-19,529.5,532.75,523.9500122070312,525.5999755859375,424.91015625,243580.0
2015-01-20,525.5999755859375,533.2249755859375,525.1119995117188,530.5880126953125,428.9425964355469,275832.0
2015-01-21,531.5499877929688,542.5,529.3250122070312,541.2750244140625,437.58233642578125,1443200.0
2015-01-22,542.25,550.5,540.4500122070312,548.9249877929688,443.7667541503906,337080.0
2015-01-23,550.0,555.5,541.68798828125,553.5130004882812,447.475830078125,423648.0
2015-01-27,553.5130004882812,554.0,532.75,534.0,431.7010192871094,450956.0
2015-01-28,536.6380004882812,538.625,533.25,536.2750244140625,433.5401306152344,336052.0
2015-01-29,533.7999877929688,537.3380126953125,532.06201171875,535.7249755859375,433.09552001953125,632020.0
2015-01-30,538.0,540.9000244140625,531.5999755859375,535.68798828125,433.0655822753906,967412.0
2015-02-02,535.0,537.7999877929688,531.9119873046875,533.5880126953125,431.3679504394531,257932.0
2015-02-03,535.0,535.0,525.7630004882812,530.0880126953125,428.5384826660156,294284.0
2015-02-04,532.0,537.375,532.0,535.5130004882812,432.9241943359375,218144.0
2015-02-05,536.0,555.0,536.0,548.4000244140625,443.3424987792969,717092.0
2015-02-06,548.25,561.68798828125,548.0999755859375,557.3380126953125,450.5682067871094,485972.0
2015-02-09,557.3380126953125,563.75,551.5999755859375,562.5499877929688,454.7817077636719,643628.0
2015-02-10,561.2249755859375,574.3499755859375,556.25,570.0750122070312,460.8651428222656,566624.0
2015-02-11,568.75,573.75,564.56201171875,571.7999877929688,462.2596435546875,242252.0
2015-02-12,570.0,580.7130126953125,568.75,578.8619995117188,467.9687805175781,319064.0
2015-02-13,577.75,581.2249755859375,571.7369995117188,574.0999755859375,464.1190185546875,438924.0
2015-02-16,570.25,576.4630126953125,566.5,569.625,460.5012512207031,342164.0
2015-02-18,571.0,576.25,565.2750244140625,573.93798828125,463.9880065917969,279536.0
2015-02-19,576.0,583.4749755859375,573.0,581.6500244140625,470.22265625,343340.0
2015-02-20,581.0,583.7999877929688,569.25,571.0750122070312,461.673583984375,318868.0
