Date,High,Close,Low,Open,returns,exp_O,RSI3,RSI10,WillR,MACD,MACDSIGNAL,PLUS_DI,PLUS_DM,ADX,TRIX
2011-07-26,889.9,871.15,868.8,888.5,-0.058377345769187516,837.0,4.8458569413088926,28.79290671491452,-52.09080047789739,-5.112965866269974,-8.990487101839985,22.880259176098207,41.8548622144968,17.617700092637016,-0.15226418272984432
2011-07-27,875.75,860.7,859.65,875.75,-0.035112760491007755,829.8,48.035559791200605,41.138567717304205,-91.35977337110464,-5.527672145662905,-8.29792411060457,20.84209244855805,37.66937599304712,17.152179484443877,-0.13935442868315828
2011-07-28,855.0,837.35,833.6,855.0,-0.022222222222222254,827.95,62.26918905268296,46.81544903043143,-93.68155012636899,-7.652269120735241,-8.168793112630704,17.86564409360685,33.90243839374241,17.798142629050467,-0.1344159168616521
2011-07-29,847.65,827.7,824.0,839.05,-0.01887571521264675,829.4,65.90583786897028,48.254995197498424,-94.63379260333569,-9.999434624045762,-8.534921414913715,15.69258793869282,30.51219455436817,18.726947002424186,-0.13694202466263405
2011-08-01,837.95,830.9,822.8,837.0,-0.04534876782624264,799.95,30.744091708798287,38.98106926977933,-88.45331432644332,-11.469157629499364,-9.121768657830845,14.442253447195919,27.46097509893135,19.63420120158437,-0.14341943040302452
2011-08-02,845.0,835.1,818.15,829.8,-0.05704142011834323,775.0,22.715093665577047,35.621383697093584,-77.33957219251333,-12.154904626598295,-9.728395851584335,16.04457270822412,31.764877589038168,20.01443664553617,-0.15108202712944552
2011-08-03,836.0,825.15,823.5,827.95,-0.06854066985645924,759.95,16.39777968960419,32.55532230015991,-90.64171122994654,-13.347385554506559,-10.45219379216878,14.992778900506973,28.58838983013435,20.36932305989118,-0.161157374785581
2011-08-04,831.65,812.5,810.25,829.4,-0.05008116395118134,786.45,49.9288456286806,41.53165461756713,-97.27932285368804,-15.138675335010134,-11.389490100737051,13.330478724110224,25.729550847120915,21.21028113631424,-0.17496218087116322
2011-08-05,799.95,791.65,778.55,799.95,-0.019063691480717515,766.1,75.10009667665838,53.168454219318306,-88.54895104895103,-18.032834845831985,-12.718159049756038,11.151117572096183,23.156595762408823,22.92412816725865,-0.19504706884030387
2011-08-08,796.8,780.6,767.05,775.0,-0.01907630522088344,781.6,75.07707413483833,53.16367317579933,-88.97028897028892,-20.976317826152922,-14.369790805035414,9.61983370906445,20.84093618616794,24.788330973284033,-0.2206568842002321
2011-08-09,778.7,765.4,754.1,759.95,-0.008860922049569897,761.8,81.83995497324001,56.6698000463433,-90.71105630908347,-24.255954715849953,-16.347023587198322,8.468829072723247,18.756842567551146,26.79919766811651,-0.25195882610770104
2011-08-10,790.0,771.0,765.0,786.45,-0.01993670886075949,761.9,56.78164147470902,51.981939382524345,-83.25074331020815,-26.102326014434766,-18.29808407264561,12.562207617984921,28.181158310795986,27.93420319803388,-0.2841189246212128
2011-08-11,784.7,773.4,766.1,766.1,-0.03185930929017455,756.5,37.99640619131955,47.30184131477033,-79.36932121859972,-27.05999781800483,-20.050466821717457,11.502536311323738,25.363042479716388,28.993541692623428,-0.3145095278156096
2011-08-12,781.6,760.8,758.0,781.6,-0.054503582395087014,731.0,19.560438551962722,39.74953768002793,-92.6292629262927,-28.507062646237728,-21.74178598662151,10.280017346907753,22.82673823174475,30.19120748099484,-0.3447736660930012
2011-08-16,771.8,759.0,755.0,761.8,-0.016584607411246344,731.2,63.745469556471335,53.54875488077645,-94.60946094609463,-29.4595258290841,-23.28533395511403,9.482839601756236,20.544064408570275,31.385623445850705,-0.37354035755942094
2011-08-17,774.25,754.8,751.0,761.9,-0.003228931223764886,761.0,71.9001947561771,57.36976813330455,-95.52941176470594,-30.205079310469955,-24.669283026185216,8.472548458015728,18.48965796771325,32.604249203661645,-0.4004451633838113
2011-08-18,759.7,739.95,735.55,756.5,0.013360537054100341,765.0,80.19868278247824,61.71608696245552,-95.42143600416225,-31.629600364997714,-26.061346493947717,7.544843180774807,16.640692170941925,34.11240087451167,-0.4277170704131916
2011-08-19,739.0,731.2,721.6,731.0,0.03991880920162383,762.6,88.41470237979885,67.59320953873718,-87.747287811104,-33.08323252606647,-27.465723700371466,6.906397490312644,14.976622953847732,35.808251326829414,-0.45543049798190127
2011-08-22,759.0,756.25,725.6,731.2,-0.004347826086956497,752.9,43.396403583584366,52.630235374831024,-53.92287234042552,-31.846810629170932,-28.34194108613136,14.64737374058661,33.47896065846296,36.017053734019754,-0.4757779561440967
2011-08-23,771.75,765.55,747.85,761.0,-0.015225137674117262,730.0,36.53902854004304,49.630610005498234,-35.7456140350878,-29.773297056057118,-28.62821228011651,18.675635078193277,42.88106459261667,35.46094062048686,-0.4873176298545112
2011-08-24,769.85,760.95,756.5,765.0,0.031369747353380495,763.95,68.51105660361017,60.37876420640546,-42.47076023391808,-28.176404119217977,-28.537850647936803,17.5423569176467,38.592958133355,34.94190171452282,-0.49261503783549765
2011-08-25,768.5,754.3,751.1,762.6,0.056473649967469175,795.55,77.62223327362145,64.86669994343356,-48.177496038034995,-27.13466288244399,-28.257213094838242,16.125278638484165,34.7336623200195,34.640323648514794,-0.49413781991645145
2011-08-26,755.7,719.5,713.55,752.9,0.057297869524943756,795.9,77.93663224508987,65.0112791517837,-91.2564290962527,-28.785325299416627,-28.36283553575392,13.245385776720617,31.260296088017547,35.380796968092014,-0.5003573223867797
2011-08-29,760.0,754.05,728.0,730.0,0.08618421052631575,784.9,87.30964270184101,69.84377012689225,-33.278418451400384,-26.994416078532822,-28.089151644309702,12.824528784223965,32.43426647921575,35.8161810608739,-0.5004837311222698
2011-08-30,794.0,781.5,763.95,763.95,0.0602015113350125,825.0,55.49886020108191,61.37220017413476,-15.537600994406455,-23.093909810563787,-27.09010327756052,23.61680649284983,63.19083983129418,34.49769997028839,-0.48902759069834323
2011-09-02,811.9,805.4,785.0,795.55,0.058012070452026165,833.05,53.055525415511525,60.683055952687425,-6.609049313675646,-17.86822644038216,-25.24572791012485,27.56963642155127,74.77175584816473,32.5457446763305,-0.4635236194279524
2011-09-05,799.0,788.9,783.15,795.9,0.07434292866082592,851.5,68.5478430378798,64.03044905825001,-23.385866802236905,-14.886642871830873,-23.173910902466055,25.266468951279858,67.29458026334825,30.788500115198634,-0.4325745982401874
2011-09-06,825.5,820.85,777.25,784.9,-0.0032707450030284857,812.6,20.44603170061168,44.17151352311131,-4.153640017865096,-9.832278048927947,-20.505584331758435,30.235614340644297,87.06512223701343,29.283316670124147,-0.39065805188337466
2011-09-07,841.8,831.7,823.0,825.0,-0.02102637205987168,811.6,16.478102825623704,40.94367703954838,-7.875243664717278,-4.894729791110308,-17.38341342362881,33.79337370308939,94.65861001331204,28.38042870039578,-0.33962447123465633
2011-09-08,859.0,853.5,814.0,833.05,-0.035273573923166435,814.45,13.357928925543858,38.43932135067808,-3.7813681677552413,0.7685314341441654,-13.753024452074214,34.46418780733916,102.39274901198088,28.014468793372465,-0.27855667904193027
2011-09-09,858.4,825.1,823.55,851.5,-0.023765144454799603,832.5,29.526607006453574,41.6429800852065,-23.3069783430732,2.9312742011196633,-10.41616472143544,30.490257791517017,92.1534741107828,27.67290621348404,-0.21962839705103043
2011-09-12,822.8,805.85,796.1,812.6,0.032207097715119204,847.35,70.15640765423721,54.452239275378034,-36.541766930216546,3.0567134151190203,-7.721589094124548,27.552806251594426,82.93812669970451,26.251681012978544,-0.16892782038633314
2011-09-13,824.1,810.8,797.4,811.6,0.00655260283946113,821.0,50.24196523179803,48.977360153746645,-36.79389312977103,3.515029455544436,-5.474265384190751,25.517752012639207,75.94431402973413,24.967541927759573,-0.1244109349548439
2011-09-14,828.7,825.3,804.5,814.45,0.03028840352359108,821.25,64.30408992466042,53.75707508586621,-35.455023671751775,4.9907468153587615,-3.3812629442808486,24.978363673128204,72.94988262676074,23.92443881637043,-0.08217570240738326
2011-09-15,838.0,835.15,813.55,832.5,0.015453460620525217,849.2,50.83535421200863,50.47353532736369,-29.174311926605533,6.8758160082006725,-1.3298471537845442,26.089683813415366,74.95489436408462,23.262209745266983,-0.04071906119335056
2011-09-16,849.3,827.45,822.05,847.35,-0.025079477216531254,824.95,27.35401744774923,42.578153067758244,-38.593272171253766,7.660120179137152,0.46814631279979535,27.55585131936556,78.75940492767612,23.004408522937783,-0.0033934132187662946
2011-09-19,829.5,820.85,815.9,821.0,-0.0452079566003617,773.25,20.351579998522052,39.19515178859907,-46.666666666666636,7.660812960593034,1.9066796423584431,26.17213531953159,70.8834644349085,22.48246508665511,0.027919119304931073
2011-09-20,853.8,851.5,816.1,821.25,-0.0953384867650503,770.5,10.402903865787808,32.130621516063805,-11.923688394276633,10.019067271299491,3.5291571681466527,31.300221850387196,88.09511799141761,22.731333717394893,0.06129691971930029
2011-09-21,850.95,838.1,832.65,849.2,-0.059404195311122954,773.7,41.27137136448033,40.65048083141484,-33.22734499205085,10.68357914126841,4.960041562771004,29.132320580833415,79.28560619227585,22.963611106085356,0.09117907286571025
2011-09-22,828.0,786.45,780.0,824.95,-0.016908212560386437,814.0,63.54873485784927,49.05406194370283,-91.77295918367341,6.962229989349339,5.360479248086671,23.546980969118124,71.35704557304827,21.742781989188543,0.10456634909394857
2011-09-23,792.0,770.75,765.0,773.25,0.025315656565656486,792.0,76.71362476239536,55.94131941807553,-93.52477477477477,2.7148797422406687,4.831359346917471,21.425893541456016,64.22134101574343,21.044901768405328,0.10229882408823165
2011-09-26,772.4,759.2,748.5,770.5,0.06525116519937857,801.1,84.60288679070163,61.422007256290975,-89.83855650522312,-1.565122642157803,3.5520629491024156,19.68213196554792,57.79920691416909,20.841161022754722,0.08665760938584288
2011-09-27,800.4,797.85,770.9,773.7,-0.0004997501249375258,794.4,46.06251123424055,50.03568432311306,-53.1339031339031,-1.8173738248956397,2.4781755943028045,26.19314876802822,80.01928622275219,19.699635470816947,0.07204216729004287
2011-09-28,814.0,797.0,788.65,814.0,-0.029484029484029506,785.4,35.39950029815564,45.870702787983646,-53.941120607787255,-2.0621019729107957,1.5701200808600846,28.51086410737774,85.61735760047699,18.54788784768765,0.05839453651172999
2011-09-29,812.05,808.1,784.5,792.0,-0.04193091558401574,773.9,30.80587782599156,44.118401794827946,-43.39981006647669,-1.3448707273623768,0.9871219192155923,25.873429769584167,77.0556218404293,17.343239500302026,0.048575828504371366
2011-09-30,822.8,808.3,792.6,801.1,-0.02199805542051525,786.0,47.249136967691285,47.675108431536664,-43.209876543209894,-0.7516568372334405,0.6393661679257858,26.857960805847153,80.10005965638636,16.55111630327281,0.04169314586561779
2011-10-03,800.0,788.2,784.5,794.4,0.037250000000000005,803.25,74.38697695429858,56.763581251921345,-62.298195631528905,-1.8817410334316946,0.13514472765428964,24.670443022650332,72.09005369074772,15.538636742501211,0.0320895856774861
2011-10-04,790.0,772.4,766.5,785.4,0.064620253164557,836.0,81.11809822151271,60.302779418799105,-76.6715470961445,-4.006089152579307,-0.6931020483924296,22.646800457178447,64.88104832167295,14.983990301375277,0.01716729542040607
2011-10-05,778.0,767.25,761.65,773.9,0.09440874035989721,829.0,86.78690838444815,63.87838382492226,-76.41509433962264,-6.035637232793761,-1.761609085272696,21.296377012236263,58.392943489505654,14.613911624869559,-0.0019619033859386015
2011-10-07,804.7,801.45,786.0,786.0,0.06499316515471598,850.0,60.072649838633566,58.133247535225586,-28.734858681022775,-4.828751686149303,-2.3750376054480173,27.8843467241822,79.25364914055513,13.910903911847415,-0.014756160586359979
2011-10-10,829.8,827.9,803.25,803.25,0.04844540853217638,841.6,47.6864759013968,55.039127034076074,-2.337023370233676,-1.7181860677110308,-2.24366729790062,33.935643754100795,96.42828422649953,13.961669727169749,-0.01628830600148845
2011-10-11,841.05,825.85,820.1,836.0,0.034421259140360316,869.0,37.78303906460966,52.41224657947412,-19.14357682619639,0.574914471722991,-1.6799509439758977,35.432102391627005,98.03545580384957,14.295780406577528,-0.010674515094521997
2011-10-12,851.45,849.5,825.0,829.0,-0.029009337013330305,825.0,15.684260354738292,42.272888692961565,-2.171492204899826,4.251561168183116,-0.4936485215440949,35.80536286386653,98.6319102234647,14.864476874365753,0.005273059319899076
2011-10-13,857.0,846.85,842.0,850.0,-0.01446907817969656,824.9,29.801879823172605,44.98370358709206,-10.644992134242239,6.8722779683362205,0.9795367764319685,35.873518747548864,94.31871920111818,15.531439429853167,0.02680032053419268
2011-10-14,870.0,866.8,841.6,841.6,-0.0332758620689656,833.5,22.494485577910307,42.13981517922055,-2.953391785879137,10.43868255001371,2.8713659311483166,36.934508144837245,97.88684728100637,16.465929518861266,0.055935396457007514
2011-10-17,870.0,833.2,830.25,869.0,-0.02425287356321837,839.0,34.119713766100986,44.02622185608417,-33.96400553760955,10.433572948193842,4.383807334557422,31.658630381363633,88.09816255290573,16.862591491552458,0.0805899078536898
2011-10-18,826.75,820.0,812.6,825.0,0.03308134260659212,847.9,72.88464112089763,54.499696151758236,-46.14674665436086,9.25767712969457,5.358581293584852,29.252531667130338,79.28834629761516,16.54704486402883,0.09778992059277236
2011-10-19,844.6,842.3,824.5,824.9,0.041084537058962756,853.0,75.85891544950137,55.78292220012299,-25.56529764651596,10.009808016856823,6.288826638239246,33.21982036144623,89.20951166785368,16.741403747980286,0.11447773125303762
2011-10-20,841.05,838.4,822.15,833.5,0.0474406991260925,877.0,78.64893962629718,56.85664425952466,-37.61904761904765,10.173901355609473,7.065841581713292,30.663363601380684,80.2885605010683,16.830145718570286,0.12890946907497813
2011-10-21,848.9,835.4,831.55,839.0,0.06007774767345975,897.0,84.12161294543573,59.05314124079292,-51.8352059925094,9.947206377645216,7.6421145408996765,31.66330743018173,80.1097044509615,17.1313129312544,0.14021062629998582
2011-10-24,854.1,846.25,842.15,847.9,0.0521016274440933,898.6,67.69421039069744,57.017377135792124,-41.37630662020908,10.521764940463527,8.218044620812446,31.370683360281625,77.2987340058654,17.55706774892698,0.15126879269322657
2011-10-25,879.3,875.0,842.3,853.0,-0.0009666780393493557,869.0,22.955521251823694,45.43758617682418,-6.446776611694091,13.145458800899974,9.203527456829951,36.62367480445373,94.76886060527879,18.59333804856333,0.1683194826957779
2011-10-26,880.95,873.35,871.2,877.0,-5.675691015394335e-05,855.0,24.243216355685508,45.647884570732366,-11.119239209948823,14.919629673881218,10.346747900240205,35.832037900300854,86.941974544751,19.599386588835273,0.1878597589381581
2011-10-28,899.9,898.0,884.15,897.0,-0.013223691521280112,868.45,17.7895264003208,42.98416041768688,-2.1764032073310173,18.10600708520417,11.898599737232997,39.68490746597701,97.19777709027584,20.966506543887437,0.21373610726327374
2011-10-31,898.6,877.75,874.05,898.6,0.003783663476518928,901.1,45.76344528391271,47.39016665168805,-25.372279495990824,18.780735745526044,13.275026938891607,35.70801593221618,87.47799938124825,21.75301588536046,0.23735045561721346
2011-11-01,878.45,860.55,857.5,869.0,0.006887130741647152,880.0,50.38453965156183,48.20174894301358,-45.07445589919821,17.723264060644055,14.164674363242096,32.60950780677505,78.73019944312342,21.74138947564574,0.253777072177197
2011-11-02,880.9,871.45,854.55,855.0,0.013168350550573305,890.1,60.58094391442829,49.938446803304686,-36.59163987138255,17.562301754133614,14.8441998414204,29.082743945469563,70.85717949881108,21.602187961454682,0.26677133207564374
2011-11-03,888.0,884.6,863.15,868.45,-0.0022522522522522292,858.9,34.48377345471331,45.75386723290046,-19.678456591639815,18.285054343002912,15.532370741736901,29.030696273693664,70.87146154893,21.682414316380218,0.2794844901183202
2011-11-04,902.0,879.6,873.8,901.1,-0.006707317073170627,889.55,29.05899599297051,44.55539691196796,-31.795599716110665,18.24407640729646,16.074711874848813,31.375605752804812,77.78431539403701,22.151198753224353,0.28966340364779963
2011-11-08,884.5,881.85,868.55,880.0,-0.007348784624081395,871.0,28.104115568321074,44.36946163694793,-33.66750208855467,18.18354866385357,16.496479232649765,29.282341464970695,70.00588385463331,22.332711197165644,0.2976315132725782
2011-11-09,892.5,864.55,860.9,890.1,-0.03607843137254907,860.3,8.761798483210232,36.73971173150376,-62.73031825795648,16.54884973478738,16.506953333077288,28.77448141637517,71.00529546916998,22.73475818761266,0.2990610784623593
2011-11-11,886.0,883.85,850.8,858.9,-0.042099322799097005,845.0,7.2033428870821075,35.325224366348024,-35.44921874999992,16.61911297002291,16.529385260466412,24.83780175206927,63.904765922252984,22.604111357158725,0.30002661853689716
2011-11-14,895.95,875.15,873.0,889.55,-0.09369942519113794,800.05,2.191759023134121,25.84869666511359,-52.44140625,15.790753818483608,16.38165897206985,26.507572237084297,67.46428933002773,22.792383743072957,0.2979718202045012
2011-11-15,878.0,862.7,858.2,871.0,-0.08781321184510249,800.9,12.596824561247704,28.287094436513023,-76.75781249999984,13.968640479602527,15.899055273576385,24.398543104025922,60.71786039702495,22.252405153821133,0.2904736198626523
2011-11-16,860.3,848.95,838.4,860.3,-0.06509357200976407,786.6,45.91128281986636,37.150677128547635,-83.4119496855345,11.285005920882554,14.97624540303762,22.010505228471406,54.646074357322455,20.912860836223654,0.2758955806066554
2011-11-17,848.7,810.65,807.25,845.0,-0.07034287734181699,789.0,40.55414907675598,36.00813941073391,-96.41160949868076,5.9985685210776865,13.180710026645633,18.548865004010086,49.18146692159021,20.434102497247082,0.24778894799408757
2011-11-18,812.0,808.05,788.05,800.05,-0.041871921182266014,775.0,69.50403711556325,46.0137711007451,-82.44844229925407,1.5810056748364332,10.860769156283792,16.857023188148965,44.26332022943119,20.523016918961908,0.2108604781043688
2011-11-21,800.9,786.85,782.1,800.9,-0.03733300037457854,768.9,72.68506400075006,47.46871367921771,-96.03836530442034,-3.58923308703163,7.970768707620708,15.189142410912748,39.836988206488066,20.762480323941247,0.16436352102999763
2011-11-22,804.3,795.05,786.6,786.6,-0.0239960213850553,764.0,81.287927082799,51.717051080955265,-88.62538427755825,-6.944955956449235,4.987623774806719,15.46955004453943,39.25328938583924,20.836731595018833,0.11510718033558298
2011-11-23,789.0,773.75,755.3,789.0,-0.00785804816223068,782.8,88.09394901516022,56.452028475256014,-86.88233202986133,-11.194084062614593,1.7512822073224563,13.176127677204406,35.327960447255315,21.69268570470217,0.060980408370236994
2011-11-24,778.0,774.2,755.0,775.0,0.007712082262210762,756.6,92.19985275347753,60.59469147572837,-86.37814827953173,-14.359707689238576,-1.4709157719897505,12.029548903284464,31.79516440252978,22.49842379384996,0.005894917553717072
2011-11-25,771.0,754.0,751.15,768.9,0.05058365758754868,798.55,96.78255050363727,69.47775600795964,-98.0317679558011,-18.287649759223314,-4.834262569436463,10.966875969653193,28.615647962276803,23.34249441870215,-0.05219578953820081
2011-11-28,785.0,783.0,763.0,764.0,0.035541401273885276,798.0,73.92440259760497,63.8650490497574,-74.89160425699644,-18.843300671499378,-7.636070189849047,14.954410035420624,39.75408316604913,23.453313268945443,-0.10307621300347236
2011-11-29,782.8,765.0,760.0,782.8,0.03730199284619329,807.65,74.96257741059378,64.24072929822098,-87.31103985341272,-20.49979867204047,-10.208815886287331,13.642878106191638,35.778674849444215,23.641523942942722,-0.1509943287794413
2011-11-30,784.0,778.8,753.75,756.6,0.044642857142857206,807.35,79.95417891814502,65.8839492968368,-71.65556125064074,-20.463154100703264,-12.259683529170518,12.092996436394612,32.200807364499795,23.996434199447595,-0.1914772226136563
2011-12-01,810.0,798.5,795.15,798.55,-0.0033333333333334103,802.9,27.06247230489894,49.39974976519383,-22.18570254724732,-18.629735657624792,-13.533693954861373,20.299413148096136,54.980726628049815,23.12552408777962,-0.220369582867197
2011-12-02,812.9,810.8,786.5,798.0,-0.05314306802804769,769.7,13.329882289634492,38.33523589591436,-3.400809716599227,-15.999795445439418,-14.026914252976983,18.31578623848153,49.482653965244836,22.59457137320286,-0.2369927680589412
2011-12-05,812.0,807.35,798.5,807.65,-0.059482758620689635,761.1,12.152553855797994,37.1582423636111,-8.987854251012072,-14.032180801186541,-14.027967562618894,17.3523517615551,44.53438856872035,22.09901550626455,-0.2450156409386839
2011-12-07,819.0,809.2,803.65,807.35,-0.08974358974358976,722.5,7.44470268570576,31.954886844860162,-14.443625644804644,-12.183113136302609,-13.658996677355637,19.112740076612123,47.08094971184832,21.312199398161187,-0.24600897616646744
2011-12-08,807.3,779.2,773.0,802.9,-0.06614641397250087,737.9,36.306378675604165,39.317446861992565,-58.65880619012519,-12.988736895880152,-13.524944721060539,16.429985310482067,42.372854740663485,21.566902203003085,-0.24878861989928724
2011-12-09,769.7,755.45,752.5,769.7,-0.021761725347537952,732.3,66.11683581229958,50.508966708381855,-93.66249078850396,-15.366490703003478,-13.893253917449126,14.734991584569743,38.13556926659714,22.3334973900513,-0.257788306357698
2011-12-12,763.7,727.9,724.25,761.1,-0.0032080659945005197,751.6,73.80439931334595,54.41388290375823,-96.1477572559367,-19.252007324504575,-14.965004598860215,12.600846763926596,34.32201233993742,23.652667351754772,-0.2766507341706026
2011-12-13,745.5,742.6,721.0,722.5,-0.00764587525150906,719.9,68.2488097922333,53.29630239293465,-77.95918367346937,-20.904169836227652,-16.1528376463337,11.45591322527905,30.889811105943682,24.94718134564573,-0.2974434164961792
2011-12-14,753.9,741.7,734.0,737.9,-0.016779413715346858,740.0,55.37941910104912,50.905405098033185,-78.87755102040812,-22.032169868646292,-17.32870409079622,13.786765014727218,36.200829995349295,25.740991142291524,-0.31837851885954116
2011-12-15,752.95,748.7,723.85,732.3,0.0013945149080283326,729.0,71.448542873918,55.33531936003322,-71.73469387755098,-22.10644716049967,-18.284252704736907,12.275212177870186,32.580746995814366,26.706062269680963,-0.3363287528479808
2011-12-16,761.25,723.0,719.0,751.6,-0.0019047619047619646,742.05,65.06762537626727,54.346178643450095,-96.0,-23.96285874630496,-19.41997391305052,13.382797581803974,37.622672296232885,27.190090469619484,-0.3570636841190411
2011-12-19,739.8,735.85,715.4,719.9,0.0400108137334414,759.0,87.07125004850388,63.54491115279346,-80.26061776061772,-24.119160031522256,-20.359811136744867,12.20571282898469,33.860405066609594,27.731196061550563,-0.37514413497646837
2011-12-20,741.25,713.55,709.15,740.0,0.031365935919055676,750.0,72.87101257467329,60.7403244068217,-95.99453800637235,-25.745673459752084,-21.43698360134631,10.815219641730078,30.474364559948636,28.393125782564407,-0.395394113293579
2011-12-21,754.0,747.25,722.5,729.0,0.019628647214854134,765.1,54.70222315377647,56.948593396104016,-61.18186449312274,-24.03829026580388,-21.957244934237824,13.663499575647869,40.17692810395377,28.33495143022108,-0.40747869978842166
2011-12-22,759.8,754.75,733.65,742.05,-0.0010529086601737125,751.4,32.973237371467725,50.74648578873465,-24.69033856317098,-21.828365652131538,-21.931469077816566,14.429339684499315,41.95923529355835,27.986032862858078,-0.4109845681001367
2011-12-23,769.4,746.45,742.55,759.0,-0.03899142188718485,733.9,15.754004436430849,41.52813356157834,-38.09128630705383,-20.510295192392505,-21.647234300731753,16.413565788415518,47.363311764202535,27.185202905825424,-0.40979654507488084
2011-12-26,764.5,760.95,745.35,750.0,-0.056899934597776314,713.0,11.501268439615387,37.91567540748304,-14.024896265560052,-18.087188191829,-20.935225078951202,15.286388957678444,42.626980587782285,26.437761612594947,-0.40118147816239347
2011-12-27,768.8,753.25,745.55,765.1,-0.07713319458896972,697.9,7.89118473376372,34.18289000501121,-26.804979253111995,-16.596865747605875,-20.067553212682135,15.558401938145172,42.66428252900401,25.51662221739002,-0.38902095854527197
2011-12-28,759.0,738.55,735.05,751.4,-0.04361001317523061,712.0,48.25595745134863,44.28128146180226,-51.20331950207472,-16.412745704438407,-19.33659171103339,14.18212781677575,38.39785427610361,25.066528057774583,-0.37785375843885083
2011-12-29,739.4,712.9,709.0,733.9,-0.011495807411414649,727.9,68.24965113525757,52.10344853166826,-93.54304635761594,-18.127606118430435,-19.094794592512798,12.60905749269294,34.55806884849325,25.499325407027012,-0.3734710826856169
2011-12-30,721.0,692.9,690.0,713.0,0.005339805825242738,715.4,75.6487254533145,55.72406832740451,-96.34760705289675,-20.860016914367975,-19.447839056883833,11.201320372248643,31.102261963643926,26.40327046757939,-0.3781690973036489
2012-01-02,709.5,706.95,687.55,697.9,0.019873150105708337,698.0,81.29352701815236,58.7173035324634,-76.29810629199746,-21.64227589221798,-19.886726423950662,10.296889628604747,27.992035767279532,27.30754436905034,-0.3846740364075618
2012-01-03,725.9,723.7,710.6,712.0,-0.009298801487808261,715.1,47.87773493560949,51.02412032180671,-55.83384239462421,-20.672338898884277,-20.043848918937385,15.77790077400999,41.592832190551555,27.24988791371669,-0.38726875521216675
2012-01-04,730.9,716.0,713.5,727.9,-0.023258995758653755,712.8,36.969458797361746,47.700965251952645,-65.24129505192421,-20.2910795576812,-20.093295046686148,16.66328006501786,42.4335489714964,26.938148710115875,-0.38833779801926704
2012-01-05,724.85,699.25,695.25,715.4,0.018141684486445486,712.0,68.69625063257358,56.94168181759035,-85.70555894929744,-21.097317058930344,-20.294099449134986,14.757343174777846,38.19019407434676,27.198837570578075,-0.39185073990057884
2012-01-06,723.6,716.9,696.5,698.0,0.03911000552791588,738.6,77.3555728606368,60.83584713247846,-63.87692307692305,-20.08058214328298,-20.251395987964585,13.219226955929317,34.37117466691209,27.44214717367613,-0.3917169821256561
2012-01-07,719.15,714.7,713.55,715.1,0.04776472224153516,746.0,80.66668785972463,62.39555476669436,-66.58461538461528,-19.230654991214124,-20.04724778861449,12.910273787052118,30.93405720022088,27.669236136567644,-0.38896227860053534
2012-01-09,713.9,706.95,703.55,712.8,0.05140776019050297,743.9,82.30075454408627,63.08317264512859,-72.848145556333,-18.963838504650653,-19.830565931821724,12.275567910494045,27.840651480198794,28.19092437080325,-0.38581096997186703
2012-01-10,738.0,735.15,712.0,712.0,-0.010840108401083959,730.0,25.992846027972792,46.82688087849382,-8.196721311475407,-16.289109479512263,-19.12227464135983,20.902794610979942,49.15658633217893,27.34241411303482,-0.374600528025415
2012-01-11,751.9,748.35,731.3,738.6,-0.012634658864210668,716.9,25.245917266320134,46.443507764902066,-5.516705516705445,-12.954901730705615,-17.888800059228988,25.03368465027618,58.140927698961015,25.906104248487306,-0.35428697707843293
2012-01-12,753.5,737.55,733.15,746.0,0.04419376244193751,762.15,68.39125096614312,58.42104218792716,-24.184988627748346,-11.05653495621948,-16.522347038627085,23.510264861324053,53.92683492906494,24.4934752038822,-0.3307448777324362
2012-01-13,750.6,732.05,728.35,743.9,0.05995203836930463,789.0,74.51045991615001,61.10138325685101,-36.82403433476402,-9.881956600639569,-15.194268951029581,21.222855408715983,48.534151436158446,23.377026967707973,-0.3067847026698822
2012-01-16,730.0,713.4,711.0,730.0,0.09452054794520537,790.6,84.42927819807859,66.38339915465096,-68.84120171673824,-10.336837300961406,-14.222782621015947,19.253699288304468,43.680736292542605,23.009395337779754,-0.28779733437080957
2012-01-17,742.4,740.35,716.5,716.9,0.0503771551724137,756.65,48.373172494695254,55.6596103526222,-22.5751072961373,-8.425569048496072,-13.063339906511972,22.176916308993945,51.71266266328832,22.05761507493735,-0.2654143322260438
2012-01-18,786.8,776.9,758.7,762.15,0.006354855109303559,772.55,29.516928618025933,47.209165030154395,-10.963455149501641,-3.9164492603994177,-11.233961777289462,35.48044351616729,90.94139639695946,21.66559673977593,-0.2316192373597259
2012-01-19,795.6,785.15,782.35,789.0,-0.0010055304172952306,789.9,26.888278933569705,45.91416015707451,-11.352525801195045,0.319088456888835,-8.923351730453803,36.348650002268165,90.64725675726359,21.558961876410464,-0.18891153708024966
2012-01-20,799.0,793.35,772.6,790.6,0.03254067584480591,796.6,54.555953239054325,52.51103345285607,-5.919329491880539,4.288024406822501,-6.281076502998541,32.52315446824981,81.58253108153723,21.041626001535985,-0.13946935239811387
2012-01-23,779.8,771.0,756.0,756.65,0.050012823800974715,815.7,64.92571204715897,55.642057040579296,-31.818181818181817,5.565817251849467,-3.9116977520289393,27.906303127451217,73.42427797338351,19.899205948113643,-0.09318937680914408
